horse_id,horse_name,n_races_tracked_2019,n_races_2019,n_races_2020,n_races_2021,n_races_diff_2019,avg_race_dist_meters,avg_finishing_place,avg_ranking,avg_acceleration,avg_speed,avg_weight_carried,n_dnf,date_dnf_1,date_dnf_2,avg_total_race_strain,min_days_between_races,first_quartile_days_between_races,median_days_between_races,third_quartile_days_between_races,max_days_between_races,injury_track,injury_location,injury_surface_location,injury_details_reported,days_off_pre_injury,days_injury_to_race,injury_date,last_race_pre_injury,fatal,race_length_injury_meters,n_injury_type,injury_track_location_clean,if_injury_reported,dnf_from_injury,under_raced_2019,under_raced_2020,under_raced_2021,ever_under_raced
3644,Fiftyshays Ofgreen,1,2,2,1,1,1609.344,3,NA,2.094922250014178,3.657197353334945,119,0,NA,NA,-1350.6553090920097,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3645,Abilene Trail,2,NA,NA,NA,NA,1458.468,4,5,2.25318727069041,3.015246269793356,119,0,NA,NA,-3079.0776442110473,21,21,21,21,21,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3646,Striking Beauty,2,NA,NA,NA,NA,1458.468,5.5,4,1.8731472028002094,3.4946197574978433,119,0,NA,NA,-791.0962779995185,21,21,21,21,21,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3647,Cat's Pajamas,2,3,3,2,1,1408.176,6.5,5,1.8191636996604905,7.349021996691934,119,0,NA,NA,-1784.2391411461103,51,51,51,51,51,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3648,Uncle Benny,3,NA,NA,NA,NA,1374.648,5.333333333333333,4,1.866260231912171,4.641403925050938,120.66666666666667,0,NA,NA,-657.5513306205127,27,28.25,29.5,30.75,32,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3649,Less Than Perfect,1,NA,NA,NA,NA,1709.928,7,3,1.624881630136035,4.519548843712012,124,0,NA,NA,-732.2494398677926,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3650,Starting Over,2,NA,NA,NA,NA,1508.76,2.5,NA,1.7411422155787326,6.2748089133150575,119,0,NA,NA,-979.6452620304556,31,31,31,31,31,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3651,Brewmeister,2,NA,NA,NA,NA,1659.636,4.5,3,1.6455086574063946,2.7385032921916874,119,0,NA,NA,-2633.968729244927,39,39,39,39,39,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3652,Ox Bridge,2,NA,NA,NA,NA,1408.176,3.5,7,2.0813734318047805,5.387143173648436,119,0,NA,NA,-2284.4542445607763,32,32,32,32,32,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3653,Abrupt,1,NA,NA,NA,NA,1609.344,7,NA,2.843259965721749,1.0790153192951029,119,0,NA,NA,-1617.6770357561522,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3654,Gins and Tins,1,2,1,3,1,1207.008,6,3,1.5253938076457885,10.345435518806273,120,0,NA,NA,-606.9512085327339,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,TRUE,FALSE,TRUE
3655,Fayette Warrior,1,NA,NA,NA,NA,1207.008,8,8,1.4400795766472811,9.884378860101894,120,0,NA,NA,-632.636376686123,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3656,Fierce Scarlett,2,NA,NA,NA,NA,1709.928,3.5,4,1.5338473952403375,6.166735199029469,119,0,NA,NA,-766.174804009907,45,45,45,45,45,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3657,Chasing the Kitty,1,NA,NA,NA,NA,1709.928,5,7,2.015572746603598,4.953876562310766,122,0,NA,NA,-621.8018196667049,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3658,Ever Changing,1,NA,NA,NA,NA,1709.928,6,3,1.4614402231160804,3.9933517199799153,122,0,NA,NA,-386.8004114877104,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3659,Marquet Legacy,3,NA,NA,NA,NA,1676.4,3,8,2.6994914889137704,5.142399370968897,119.33333333333333,0,NA,NA,-1146.7461103516916,25,25.5,26,26.5,27,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3660,Higher Authority,1,NA,NA,NA,NA,1709.928,7,6,2.1469692054796305,5.082014409087997,120,0,NA,NA,-1356.5262011132843,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3661,Rohrbacher,1,NA,NA,NA,NA,1709.928,5,4,2.3654230324924166,4.233070157732458,120,0,NA,NA,-891.0065983225143,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3662,Artemus Bridge,3,NA,NA,NA,NA,1709.928,3.333333333333333,3,1.6543201099026446,5.218028727321461,121,0,NA,NA,-889.4286853016774,13,18.5,24,29.5,35,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3663,Squan's Kingdom,1,NA,NA,NA,NA,1307.592,3,2,1.9432651483404928,8.579238668227692,121,0,NA,NA,-517.131172656802,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3664,Lezendary,1,NA,NA,NA,NA,1307.592,5,4,2.123964652369044,8.668640057117907,121,0,NA,NA,-1016.1569912176172,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3665,Farcical,3,NA,NA,NA,NA,1709.928,3,5,3.7275543394221367,4.731477554539404,124,0,NA,NA,-1520.8916768101951,16,17,18,19,20,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3666,Stunning Beauty,3,NA,NA,NA,NA,1341.1200000000001,7.333333333333333,4.5,1.9715271785676465,5.686023846028504,124,0,NA,NA,-2677.926762647368,13,13.25,13.5,13.75,14,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3667,Rhinegold,3,NA,NA,NA,NA,1274.064,10.333333333333334,9,1.8616983997155667,4.886482182296925,119.33333333333333,0,NA,NA,-1348.9912140002896,15,21.25,27.5,33.75,40,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3668,Bebeau,4,NA,NA,NA,NA,1559.052,4,3.75,2.245999080917085,6.2983633535633645,119.75,0,NA,NA,-1153.4388096285288,16,17.5,19,27,35,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3669,Burn and Turn,3,NA,NA,NA,NA,1709.928,4.666666666666667,3.6666666666666665,2.1143050119167976,6.078874526331654,117.33333333333333,0,NA,NA,-1099.2257726958485,14,19.25,24.5,29.75,35,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3670,Moon Delight,1,NA,NA,NA,NA,1207.008,4,7,2.3591121984748624,7.615094077111001,119,0,NA,NA,-627.8470354298507,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3671,Grudge,2,2,8,2,0,1307.592,3.5,1.5,1.5294346243478116,8.084320597271152,119,0,NA,NA,-718.8753512229143,40,40,40,40,40,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3672,Sophie Rules,2,NA,NA,NA,NA,1156.716,7,4,1.8441502729112123,8.130106889943875,119,0,NA,NA,-1088.584854753084,23,23,23,23,23,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3673,Madita (GER),2,2,3,1,0,1609.344,4,5.5,2.1767943916813763,3.286006671403888,124.5,0,NA,NA,-726.7845673470848,26,26,26,26,26,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,TRUE,TRUE
3674,Candygramformongo,2,NA,NA,NA,NA,1207.008,3.5,6,2.936091902490956,5.479011346694872,119,0,NA,NA,-754.4411507462303,16,16,16,16,16,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3675,Stone Guitar,3,NA,NA,NA,NA,1173.48,7.333333333333333,1.6666666666666667,2.3566823921636373,5.2103718708807145,119.33333333333333,0,NA,NA,-1098.1210860114784,5,11.25,17.5,23.75,30,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3676,Imperioso,1,NA,NA,NA,NA,1207.008,6,6,1.985470882411983,6.151641443458575,119,1,2019-09-13,NA,-1699.3985926026098,NA,NA,NA,NA,NA,Belmont,Racing,Main Track,Vanned off,NA,NA,2019-09-13,NA,No,1207.008,1,Far Turn,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
3677,Factorofwon,2,NA,NA,NA,NA,1156.716,6,1,2.1050708470672923,4.493642166699562,122.5,0,NA,NA,-744.6355469402549,54,54,54,54,54,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3678,Shiny Copper Penny,4,NA,NA,NA,NA,1559.0520000000001,7.5,10,1.6362889153605515,6.161617278330922,115.75,0,NA,NA,-1245.360330367124,11,12,13,21,29,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3679,Discreet Angel,1,NA,NA,NA,NA,1207.008,6,5,2.307569130553886,7.420195776610657,121,1,2019-09-14,NA,-1282.3520121597578,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3680,Sidd Finch,2,4,8,5,2,1559.0520000000001,4.5,6.5,1.9095702542955697,6.485495960151019,124,0,NA,NA,-1841.877229944593,22,22,22,22,22,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3681,Storm Alfeet,2,NA,NA,NA,NA,1709.928,8,7,1.6695038323433131,6.671029095853855,120.5,0,NA,NA,-1699.9969592582584,26,26,26,26,26,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3682,Saratoga Beauty,4,5,2,12,1,1332.738,3.5,4.666666666666667,2.159366073485044,4.240864702664856,119.25,0,NA,NA,-1845.730764249327,16,19,22,28.5,35,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3683,Graphite Dutchess,3,NA,NA,NA,NA,1240.536,6.666666666666667,1.5,2.0760995802701814,5.328135903261622,119,0,NA,NA,-883.2662971513009,35,35.75,36.5,37.25,38,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3684,Secondary Market,2,2,2,2,0,1257.3000000000002,2,1,2.076661452118954,6.9104190626856195,119,0,NA,NA,-494.6887993876094,34,34,34,34,34,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3685,Thissmytime,1,NA,NA,NA,NA,1307.592,3,6,2.5114910466902893,6.1021108034668385,119,0,NA,NA,-865.3809988142017,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3686,Harlem Heights,2,3,5,2,1,1458.468,3.5,2.5,2.4068775360257937,5.160959142608948,119,0,NA,NA,-2718.630465715448,21,21,21,21,21,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3687,New Day Dawning,1,NA,NA,NA,NA,1307.592,5,3,1.6981041735806734,5.993978171591288,119,0,NA,NA,-623.2441639865876,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3688,Octava,2,NA,NA,NA,NA,1508.7600000000002,6.5,4.5,2.618504514635423,3.736960651347041,119,0,NA,NA,-690.959386265542,40,40,40,40,40,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3689,Gray Haze,1,NA,NA,NA,NA,1307.592,7,4,2.551723220980544,5.037467938342298,119,0,NA,NA,-864.1027967772743,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3690,Indochine,2,NA,NA,NA,NA,1357.884,2,6,2.1876369093229413,5.836753942208084,119,0,NA,NA,-930.3311852060026,36,36,36,36,36,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3691,Velvet Crush,2,2,2,2,0,1408.176,4,NA,1.8911161405590167,7.347129206288363,119,0,NA,NA,-987.5194720133558,34,34,34,34,34,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3692,Inveterate,2,3,2,3,1,1408.176,4,4,1.8887867385139558,8.245243860892254,119,0,NA,NA,-1531.419287388898,57,57,57,57,57,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3693,Coalition Building,2,NA,NA,NA,NA,1659.636,3.5,3,2.2549766466190904,5.8882824786921155,119,0,NA,NA,-826.0257662038791,40,40,40,40,40,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3694,Windfall Profit,2,2,6,8,0,1659.636,7,1,1.7692270618593027,7.003358788836955,119,0,NA,NA,-1627.2062043413553,34,34,34,34,34,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3695,Scape,1,NA,NA,NA,NA,1609.344,9,NA,1.994864281620898,6.2340542254106195,119,0,NA,NA,-3192.5888049702116,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3696,Trash Panda,3,NA,NA,NA,NA,1374.648,9,5.5,1.8532811493046555,7.880084298023913,117.33333333333333,0,NA,NA,-1197.5970829074313,17,23,29,35,41,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3697,Revelment,2,NA,NA,NA,NA,1659.636,9.5,2,1.9919252390266973,6.844701146574932,119,0,NA,NA,-3317.8234319997846,34,34,34,34,34,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3698,Connectivity,4,NA,NA,NA,NA,1659.636,1.75,5.666666666666667,2.1433357753676043,7.032180928161091,121,0,NA,NA,-701.8201959589927,13,19,25,33.5,42,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3699,Ideational,2,NA,NA,NA,NA,1659.636,3.5,4,2.056510093362311,3.0412781457174605,119,0,NA,NA,-1000.2576740810994,16,16,16,16,16,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3700,East (GB),1,NA,NA,NA,NA,1609.344,5,1,2.0726561936862495,5.760628985180597,122,0,NA,NA,-261.38885898510785,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3701,Too Much Drama,1,NA,NA,NA,NA,1307.592,6,NA,2.2498306145377747,3.5844065408063983,121,0,NA,NA,-774.1549393135994,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3702,Tequila Fog,2,NA,NA,NA,NA,1207.008,2.5,6,1.9997902794805436,6.192970825582082,119,0,NA,NA,-1306.0472558606923,17,17,17,17,17,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3703,Wild North,2,NA,NA,NA,NA,1408.176,5,7,2.088980296524619,7.8864153263707735,119,0,NA,NA,-563.2414452811258,11,11,11,11,11,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3704,Ama Is a Rock,3,NA,NA,NA,NA,1207.008,7.666666666666667,3.3333333333333335,1.891097490353211,5.794763157432615,117.33333333333333,0,NA,NA,-1942.771298967303,17,19.25,21.5,23.75,26,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3705,Trinity Girl,1,NA,NA,NA,NA,1207.008,9,7,1.7811222969248917,8.4555584082626,113,0,NA,NA,-1674.6786834308537,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3706,Manage My Credit,2,NA,NA,NA,NA,1156.716,10,8.5,2.027262109985246,7.93446905402195,115.5,0,NA,NA,-3077.588336269225,25,25,25,25,25,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3707,Psalmody,3,NA,NA,NA,NA,1575.816,2.3333333333333335,2,1.9924154093172106,7.6736060255498115,122,0,NA,NA,-663.1265196839113,30,32.25,34.5,36.75,39,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3708,Curluck,1,NA,NA,NA,NA,1609.344,3,3,1.814542866235157,6.3056103267098775,124,0,NA,NA,-711.2060311535557,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3709,Under a Spell,1,NA,NA,NA,NA,1207.008,4,6,1.930856943639968,8.85877350888427,123,0,NA,NA,-329.750093798051,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3710,Off the Record,3,NA,NA,NA,NA,1307.592,3.6666666666666665,8,2.1321346714291254,6.153174173611433,119.33333333333333,0,NA,NA,-1253.2875413238507,22,26,30,34,38,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3711,Moshaher,2,NA,NA,NA,NA,1458.468,5.5,4,2.3207603556120793,7.199597787680525,120,0,NA,NA,-559.5767143017175,29,29,29,29,29,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3712,Compliant,1,1,4,2,0,2011.68,2,6,2.4546835707811088,2.4379793433847694,119,0,NA,NA,-2194.248331533832,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,TRUE,FALSE,FALSE,TRUE
3713,Shennan (IRE),3,NA,NA,NA,NA,2045.208,3.3333333333333335,4,2.4720675431256143,2.1754575552585407,118.33333333333333,0,NA,NA,-1900.8565899653504,22,24,26,28,30,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3714,Cardiff Cay,2,NA,NA,NA,NA,1810.5120000000002,4.5,7,1.989611828768123,2.4928478870209627,118.5,0,NA,NA,-1480.9286639105403,42,42,42,42,42,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3715,Timepiece,1,NA,NA,NA,NA,2011.68,8,3,2.0983184160777433,1.983261024907269,124,0,NA,NA,-3588.507338812717,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3716,Dalarna,2,NA,NA,NA,NA,1458.468,5,4.5,1.9180912304568005,6.91286217565085,123.5,0,NA,NA,-743.0379283689806,17,17,17,17,17,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3717,New York's Finest,2,3,5,3,1,1156.716,5.5,3,1.808366774383237,10.552013714069272,121.5,0,NA,NA,-777.4368786253641,51,51,51,51,51,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3725,Katama Bay,2,NA,NA,NA,NA,1257.3,5.5,6,2.088821546012686,8.539338033290795,119,0,NA,NA,-1831.826518336422,34,34,34,34,34,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3726,O'Bushido,2,NA,NA,NA,NA,1257.3,5,5.5,2.0109112771894244,8.111227293587065,119,0,NA,NA,-1111.3875568817004,17,17,17,17,17,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3727,Ninth of April,5,NA,NA,NA,NA,1327.7087999999999,6.4,5.25,1.7238774924837428,6.707952414292379,117,0,NA,NA,-1900.9439338957,14,18.5,24,28,28,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3728,Brucia La Terra,3,NA,NA,NA,NA,1575.816,6.333333333333333,5.5,2.1810449957559905,3.179674606816819,119.33333333333333,0,NA,NA,-1562.9365461895777,18,19,20,21,22,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3729,Morissette,3,NA,NA,NA,NA,1139.952,5,2.6666666666666665,2.0765084935547615,7.028197702435486,119.33333333333333,0,NA,NA,-1067.8284989216916,7,12.25,17.5,22.75,28,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3730,Naked Avenger,3,NA,NA,NA,NA,1374.648,1.3333333333333333,2.5,2.1756428426499257,6.041809495999141,120.33333333333333,0,NA,NA,-777.344053844374,28,28.75,29.5,30.25,31,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3731,Irish Danzing,2,NA,NA,NA,NA,1307.592,2,7,2.1037000373957824,5.152126710781015,119.5,0,NA,NA,-1624.23065868637,20,20,20,20,20,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3732,Thea's Theme,2,NA,NA,NA,NA,1357.884,3,NA,2.0027834954690675,4.757240409881955,119.5,0,NA,NA,-1682.7556470447937,42,42,42,42,42,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3733,Ilchester Cheetah,1,NA,NA,NA,NA,1408.176,6,NA,2.932675385539455,2.4584936022676422,120,0,NA,NA,-911.1856267053464,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3734,Get Smokin,3,4,4,2,1,1441.704,4.666666666666667,6.5,2.1649734633897992,7.232270005601723,119.66666666666667,0,NA,NA,-1222.780670058716,38,40.5,43,45.5,48,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3735,Fame to Famous,4,4,2,6,0,1659.636,2.5,3.666666666666667,1.8633380110670743,3.5535722821226896,119,0,NA,NA,-1814.4268901655696,14,21,28,33.5,39,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3736,Constitutional Pal,1,NA,NA,NA,NA,1609.344,5,NA,2.0634250034371613,6.448310032922751,119,0,NA,NA,-2681.53693605052,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3737,Like You,2,NA,NA,NA,NA,1508.76,4,NA,1.9778255827692448,4.7409992711064595,119,0,NA,NA,-2262.5208218705316,28,28,28,28,28,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
3738,Nexus,1,NA,NA,NA,NA,1609.344,7,NA,2.182191722569023,6.261284583446033,119,0,NA,NA,-1798.7463657059127,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
