horse_id,horse_name,n_races_tracked_2019,n_races_2019,n_races_2020,n_races_2021,n_races_diff_2019,avg_race_dist_meters,avg_finishing_place,avg_ranking,avg_acceleration,avg_speed,avg_weight_carried,n_dnf,date_dnf_1,date_dnf_2,avg_total_race_strain,min_days_between_races,first_quartile_days_between_races,median_days_between_races,third_quartile_days_between_races,max_days_between_races,injury_track,injury_location,injury_surface_location,injury_details_reported,days_off_pre_injury,days_injury_to_race,injury_date,last_race_pre_injury,fatal,race_length_injury_meters,n_injury_type,injury_track_location_clean,if_injury_reported,dnf_from_injury
3885,Neptune's Storm,1,NA,NA,NA,NA,1810.512,1,8,1.898050854888354,4.061301233964988,118,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3886,Taos (FR),1,NA,NA,NA,NA,1810.512,9,3,2.421336604590852,2.892111849065908,118,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3887,Ya Primo (CHI),3,NA,NA,NA,NA,2346.96,6,7,2.0006554128873777,5.027402218581269,124,0,NA,NA,NA,28,31.5,35,38.5,42,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3888,Tiz the Law,2,NA,NA,NA,NA,1458.468,1,4.5,2.018507391452509,4.994616273505127,120.5,0,NA,NA,39.860349225226265,58,58,58,58,58,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3889,Big City Bob,1,NA,NA,NA,NA,1609.344,3,3,2.435578478596229,2.8744273883664486,122,0,NA,NA,20.98636743319415,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3890,Gozilla,3,NA,NA,NA,NA,1408.176,2.6666666666666665,1.5,2.1933155821721515,5.140728928294207,120.33333333333333,0,NA,NA,14.680159097719175,23,25.5,28,30.5,33,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3891,Truculent,1,NA,NA,NA,NA,1609.344,6,6,1.754165853764318,4.9485416285415464,122,0,NA,NA,48.508019416175046,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3892,Don Juan Kitten,2,NA,NA,NA,NA,1609.344,2,6.5,1.601148786520863,9.158997866810562,119.5,0,NA,NA,28.26023485570797,21,21,21,21,21,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3893,Sul Moon,3,NA,NA,NA,NA,1676.4,2,7,1.9014340246384285,5.9253192423394605,119,0,NA,NA,-4.493721834598987,35,35,35,35,35,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3894,Voodoo Zip,1,3,1,5,2,1609.344,3,3,1.76136233362828,8.644429164163133,119,0,NA,NA,16.43434539794408,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3895,Startup Nation,2,NA,NA,NA,NA,1659.636,1.5,3,1.7757999006557759,7.182267933085504,122.5,0,NA,NA,25.378734397114854,57,57,57,57,57,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3896,Good Shabbos,3,NA,NA,NA,NA,1240.536,2.3333333333333335,2.5,1.8550312491565883,6.0728971862889765,119,0,NA,NA,NA,37,40,43,46,49,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3897,Yellow Brick Road,1,NA,NA,NA,NA,1207.008,8,10,1.965214544761625,8.264052561391576,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3898,Four Wheel Drive,1,NA,NA,NA,NA,1207.008,1,4,2.1858455631210787,3.0145787394259553,122,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3899,Tomato Bill,2,NA,NA,NA,NA,1207.008,4,2,1.7104357485898891,7.075807354702054,120,0,NA,NA,NA,85,85,85,85,85,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3900,Sistercharlie (IRE),2,NA,NA,NA,NA,1911.096,1,7,3.2851629114561653,5.177244477133897,123.5,0,NA,NA,NA,85,85,85,85,85,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3901,Mrs. Sippy,2,NA,NA,NA,NA,2112.264,1.5,6.5,2.4915467209322983,5.390038793637533,120.5,0,NA,NA,NA,36,36,36,36,36,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3902,Lantiz,1,NA,NA,NA,NA,2011.68,4,5,2.635804238827568,6.027526498800169,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3903,Wicked Whisper,2,NA,NA,NA,NA,1408.176,1,5,2.30623145241088,5.163453839208335,119.5,0,NA,NA,47.825800891739384,42,42,42,42,42,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3904,Frank's Rockette,3,NA,NA,NA,NA,1441.704,2,5.5,2.0850856396683843,6.039084335241077,120,0,NA,NA,33.98767250987955,28,29.75,31.5,33.25,35,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3905,Slam Dunk,3,NA,NA,NA,NA,1374.648,3.3333333333333335,7,1.9485748965649268,4.108495050460037,119.33333333333333,0,NA,NA,22.15214606876547,32,32.75,33.5,34.25,35,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3906,Quality Response,1,NA,NA,NA,NA,1609.344,7,4,1.996081124207364,3.757361822746257,120,0,NA,NA,26.536822007396438,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3907,Snappy Landing,1,NA,NA,NA,NA,1408.176,12,3,2.231176074165524,7.580689381490802,121,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3908,Proschema,3,NA,NA,NA,NA,1508.76,6.333333333333333,8,2.154559719437937,6.244830562213361,118,0,NA,NA,NA,21,27.5,34,40.5,47,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3909,Subsidiary,4,NA,NA,NA,NA,1282.446,4.5,5.5,2.214820987776646,4.197856210499005,119.5,0,NA,NA,45.63990581053584,14,16,18,28.5,39,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3910,Elegant Rose,3,NA,NA,NA,NA,1341.1200000000001,2,3.5,2.1242433856878336,5.739977956148846,120.33333333333333,0,NA,NA,NA,14,20.5,27,33.5,40,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3911,Will Take Over,2,NA,NA,NA,NA,1357.884,3,4,2.3781307090507333,4.305070784717715,120.5,0,NA,NA,NA,40,40,40,40,40,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3912,Can't Pass It Up,1,NA,NA,NA,NA,1709.928,2,1,1.754615346337793,3.706745853676749,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3913,Decorated Ace,4,NA,NA,NA,NA,1634.49,2.75,5,2.1708714136632503,6.219518961292172,120.75,0,NA,NA,2.1311183860533016,21,22.5,24,34.5,45,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3914,Seaside Dancer,1,NA,NA,NA,NA,1709.928,3,1,1.8085441195544512,5.517339351886806,123,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3915,Carrier Landing,2,NA,NA,NA,NA,1408.176,4.5,3.5,2.196691932504054,6.620774978667358,122,0,NA,NA,NA,41,41,41,41,41,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3916,Number One Dillon,1,1,5,4,0,1207.008,7,8,2.678581665255603,4.081327543795481,114,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3917,Goldwood,1,NA,NA,NA,NA,1207.008,2,2,2.41054092001815,6.84838085994828,124,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3918,Dynatail,1,NA,NA,NA,NA,1207.008,4,1,2.1948122607300875,7.071622875743953,124,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3919,Lady Mamba,1,NA,NA,NA,NA,1207.008,5,6,4.023035230469182,3.9998802499880384,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3920,Mominou,2,NA,NA,NA,NA,1156.716,3.5,4,2.261852661104876,5.60243659548601,121,0,NA,NA,NA,83,83,83,83,83,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3921,New and Improved,3,NA,NA,NA,NA,1676.4,2,5.666666666666667,1.8261857994399116,2.9735506699982532,118,0,NA,NA,37.40691497353928,25,31.5,38,44.5,51,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3922,Souper Escape,1,NA,NA,NA,NA,1810.512,6,5,1.9936820481958812,6.428944256363482,118,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3923,Talabaat,1,NA,NA,NA,NA,1207.008,4,2,2.0796791175100857,4.734669723860315,121,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3924,My Friend Frank,1,NA,NA,NA,NA,1709.928,7,3,2.046249687558272,5.808630072332353,126,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3925,Love My Honey,1,NA,NA,NA,NA,1207.008,1,3,1.8856107374215971,7.41567440764666,118,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3926,Paret (AUS),1,NA,NA,NA,NA,2414.016,2,3,2.0067265597846187,6.739834121005055,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3927,Manitoulin,1,NA,NA,NA,NA,2414.016,4,5,2.9110728401333774,5.442295292039033,118,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3928,Perfect Kind,1,NA,NA,NA,NA,1408.176,5,6,1.9554605364047688,6.4812809197865136,121,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3929,Temperance,1,NA,NA,NA,NA,1408.176,7,9,2.093956896348567,6.7405845950127485,121,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3930,Baci,1,NA,NA,NA,NA,1408.176,9,7,1.9416656944854247,6.450398316869648,121,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3931,Leeway,2,NA,NA,NA,NA,1709.928,3.5,8,2.1656742299353273,6.3597377396433306,119,0,NA,NA,NA,64,64,64,64,64,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3932,Bellsinthewood (IRE),1,NA,NA,NA,NA,1709.928,6,3,2.0374383711640363,5.14338053749441,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3933,Delete the Tweet,1,NA,NA,NA,NA,1709.928,8,6,0.6935928089512838,3.3880699294163157,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3934,Solo Artist,1,NA,NA,NA,NA,1408.176,5,5,2.2800525305731427,5.914368242084684,121,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3935,Wajeeha,1,NA,NA,NA,NA,1408.176,6,6,4.157557261466558,3.063897876633498,121,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3936,Game Boy Benny,3,NA,NA,NA,NA,1139.952,3,1.6666666666666667,1.9112341523493457,7.050560516746065,119.66666666666667,0,NA,NA,NA,12,21,30,39,48,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3937,Empirically,1,NA,NA,NA,NA,1709.928,2,4,2.467623926790565,4.799026665409683,124,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3938,Championship Alley,1,NA,NA,NA,NA,1709.928,8,8,1.9607309850654957,5.72281927469264,120,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3939,Imperial Might,1,NA,NA,NA,NA,1609.344,8,4,1.1081487650899766,3.463022299331322,119,1,2019-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3940,Queen Nekia,1,NA,NA,NA,NA,1408.176,3,NA,1.2449468121350449,10.577435286877392,123,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3941,Al Shamkhah,1,NA,NA,NA,NA,1207.008,5,6,1.8264053606778632,6.008414819916442,120,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3942,Bad Dude,1,NA,NA,NA,NA,1408.176,6,8,2.097232231753751,3.1925063401087415,120,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3943,Kahramani,3,NA,NA,NA,NA,1542.288,3.3333333333333335,7.5,1.9391812471746521,9.187894036671079,124.33333333333333,0,NA,NA,NA,49,49,49,49,49,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3944,Broken English,1,NA,NA,NA,NA,1709.928,7,7,2.289867448213521,3.1111953537896873,122,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3945,Seductive (IRE),1,NA,NA,NA,NA,1709.928,10,4,1.981486092429622,3.971742801272211,118,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3946,Don't Tell Flora,3,NA,NA,NA,NA,1475.232,7.333333333333333,4.333333333333333,2.1301275518085654,4.955418944393298,117,1,2019-08-29,NA,NA,48,48.5,49,49.5,50,Saratoga,Racing,Inner Turf,"Pulled up as precaution, no injury",48,50,2019-08-29,2019-07-12,No,1609.34,1,Backstretch,TRUE,TRUE
3947,Knight Train,1,NA,NA,NA,NA,1609.344,5,5,2.723459374874367,2.512603740507145,118,0,NA,NA,54.606140794045146,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3948,Data Analytics,1,NA,NA,NA,NA,1207.008,8,5,2.486187970118344,6.5400484992811005,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3949,Held Accountable,4,NA,NA,NA,NA,1735.074,3.5,5,2.0456868585879953,4.760239272674638,119.75,0,NA,NA,41.5942207916046,13,14,15,36,57,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3950,Forever Poe,1,1,1,1,0,1207.008,2,7,2.2025001019014128,6.964364829764364,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3951,Gunman,1,NA,NA,NA,NA,1207.008,3,6,2.357604135746554,7.484804498864006,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3952,Count Down,1,1,1,7,0,1207.008,5,9,2.45320026150783,6.757255375213752,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3953,Vitesse,1,1,5,4,0,1207.008,9,8,2.136347370987579,6.602593133943202,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3954,Stella B.,1,NA,NA,NA,NA,1408.176,4,3,2.2089446622894338,4.070990973867599,122,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3955,Edict,1,NA,NA,NA,NA,1609.344,8,2,1.9537641682498603,5.425195856855995,120,0,NA,NA,64.23695910665448,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3956,Summer Fortune,1,NA,NA,NA,NA,1307.592,1,5,2.0656944856758885,8.43199542722935,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3957,Barista Vixen,1,2,4,6,1,1307.592,2,2,1.9386621445502172,7.957711704767625,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3958,Undine,1,NA,NA,NA,NA,1307.592,4,4,2.212271483665417,8.128214651366022,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3959,Bells of War,1,NA,NA,NA,NA,1307.592,6,1,1.9999791535610183,7.647986248159924,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3960,Princess Pao,1,NA,NA,NA,NA,1307.592,7,7,2.061077795551415,7.285316775622711,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3961,Simply Breathless (GB),1,NA,NA,NA,NA,1709.928,5,6,2.4058922596345753,4.369934776024891,124,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3962,Candy Store (IRE),1,NA,NA,NA,NA,1709.928,6,7,1.1037423017384145,7.222361486555519,120,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3963,Pepper Sprout,1,NA,NA,NA,NA,1709.928,8,8,0.93567595558633,7.397243686555821,118,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3964,Speightstown Gal,1,NA,NA,NA,NA,1408.176,1,5,2.4426123944035125,4.23180216156971,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3965,Bellavia,2,NA,NA,NA,NA,1207.008,1.5,6,2.4243332394737513,5.316932184828484,119,0,NA,NA,NA,74,74,74,74,74,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3966,Life On Top,1,1,6,7,0,1207.008,7,2,2.175155408132212,6.572647066311734,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3967,Price Target,1,NA,NA,NA,NA,1709.928,4,4,1.892513277197395,6.2030540030888535,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3968,Jamflowman,2,NA,NA,NA,NA,1156.716,4.5,5,2.2120506331015393,5.089744082932574,119.5,0,NA,NA,NA,98,98,98,98,98,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3969,Hewhomustnotbnamed,1,NA,NA,NA,NA,1207.008,8,4,1.6507248815712885,5.708611001006508,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3970,Firewater Jake,1,NA,NA,NA,NA,1609.344,2,7,1.86278863363928,6.978715220515983,123,0,NA,NA,39.50776955379832,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3971,Dreamzapper,3,NA,NA,NA,NA,1743.456,5.666666666666667,3,2.359399266462554,4.9648370955703856,123,1,2019-10-24,NA,NA,52,52,52,52,52,Belmont,Racing,Main Track,Vanned off as a precaution,52,NA,2019-10-24,2019-09-02,No,1609.34,1,Far Turn,TRUE,TRUE
3972,Pythagorean,1,NA,NA,NA,NA,1709.928,4,8,2.1371034092024352,5.142633453928596,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3973,Star Command,2,4,1,3,2,1408.176,6,3.5,1.9422691091263453,4.653624871891996,119,0,NA,NA,NA,76,76,76,76,76,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3974,Trickle In,1,NA,NA,NA,NA,1709.928,1,3,1.881300912635288,7.511914176704032,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3975,Las Ramblas,2,NA,NA,NA,NA,1408.176,4,7,2.003198375324435,6.261293109326451,117.5,0,NA,NA,NA,54,54,54,54,54,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3976,Noble Enterprise,1,NA,NA,NA,NA,1709.928,7,7,2.6388004228294455,4.824208071949056,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3977,Swayed,1,NA,NA,NA,NA,1408.176,8,3,1.9319234242707353,9.026942842961352,121,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3978,Karakontie Flyer,1,NA,NA,NA,NA,1408.176,3,3,1.7011529941174488,8.312552765814443,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3979,Evocative,1,NA,NA,NA,NA,1408.176,4,1,2.084116443002317,7.796770286424868,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3980,One Time Around,3,NA,NA,NA,NA,1307.5919999999999,5.333333333333333,3,2.1808586750490315,5.375095072159847,119,0,NA,NA,NA,32,37.5,43,48.5,54,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3981,Ill Will,3,NA,NA,NA,NA,1307.5919999999999,6.666666666666667,5.5,1.471351797718909,7.249942494138189,119,0,NA,NA,NA,14,31,48,65,82,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3982,Candy Flower,1,1,4,8,0,1408.176,7,10,1.134231282242986,8.632171911574913,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3983,Bound for Nowhere,1,NA,NA,NA,NA,1408.176,1,1,2.1866996158461105,7.218148119122683,121,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3984,Made You Look,3,3,1,3,0,1542.288,3.6666666666666665,5,2.054690451478862,5.01959817583379,119,0,NA,NA,21.31311857816628,29,40.75,52.5,64.25,76,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3985,Sand Dancer,1,1,2,2,0,1408.176,5,5,2.246417721544604,7.516692064446133,121,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3986,Axtell,2,NA,NA,NA,NA,1257.3,5,1.5,2.0534506839954303,8.129517321931635,121.5,0,NA,NA,NA,55,55,55,55,55,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3987,Brother Brad,1,NA,NA,NA,NA,1709.928,2,6,0.30416408126190647,12.37410958499331,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3988,Will Sing for Wine,1,3,9,2,2,1709.928,3,4,1.8624162994332392,8.638983051867532,114,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3989,Onthewingsoflou,1,NA,NA,NA,NA,1709.928,6,5,1.3902028874717345,7.417157280592756,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3990,Bricco,1,1,7,6,0,1709.928,3,5,1.873846889201061,5.917155918595786,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
3991,Beg to Differ,1,NA,NA,NA,NA,1709.928,8,1,2.070044606235187,2.7795445402524983,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
